CustomerId,CredRate,Geography,Gender,Age,Tenure,Balance,Prod Number,HasCrCard,ActMem,EstimatedSalary,Exited
15611973,804,France,Male,55,7,0,2,1,1,106877.34,0
15735572,629,France,Male,59,9,102292.047,1,1,1,105163.911,1
15567860,581,Spain,Female,44,7,170386.344,2,1,0,40523.607,1
15795690,667,France,Male,31,3,89562.519,1,1,1,170691.534,0
15706464,667,Spain,Male,35,4,87826.788,2,0,0,51492.114,0
15725028,679,France,Male,29,3,0,2,1,1,57318.354,0
15751167,680,France,Female,43,4,0,2,1,1,52885.197,0
15633944,644,Spain,Male,32,3,122993.766,1,1,1,12769.002,0
15672637,571,France,Female,30,4,77180.274,1,1,0,130604.355,0
15680895,627,Spain,Female,35,7,0,1,1,0,168946.434,0
15793825,536,France,Male,39,4,0,2,1,0,24435.315,0
15611318,599,Spain,Male,33,4,46521.801,1,1,0,100460.484,1
15768474,744,Spain,Male,34,3,0,2,1,0,24519.915,0
15716276,709,France,Female,34,2,100502.712,1,1,0,51326.694,0
15623668,653,Germany,Male,31,2,139267.305,2,0,0,22664.709,0
15696361,648,Germany,Male,31,7,113113.359,1,0,1,116982.837,0
15607988,663,Germany,Female,37,8,139773.339,1,1,0,106844.967,0
15637891,613,Germany,Female,43,4,126613.512,1,0,1,18120.663,0
15789865,620,France,Male,28,9,64712.268,1,0,1,171187.407,0
15627190,661,France,Male,51,6,131945.94,1,1,1,61219.71,0
15788224,669,Germany,Male,45,1,111554.775,1,0,0,99793.404,0
15702149,767,Germany,Female,33,1,130277.889,1,1,1,119232.675,0
15708236,491,France,Female,72,6,82156.698,1,1,1,6329.655,0
15568469,653,France,Male,43,0,0,2,1,0,25076.322,0
15764444,679,Germany,Male,58,8,113265.477,2,1,1,78307.353,0
15794204,687,France,Male,28,7,97304.994,1,1,1,24670.071,0
15807546,837,France,Female,38,2,0,2,1,1,41755.689,0
15782159,850,France,Male,28,8,60875.604,2,1,1,174820.761,0
15618703,663,Spain,Female,53,6,135180.207,1,0,1,136185.543,1
15793317,547,Spain,Female,22,7,127158.435,1,1,0,106328.511,0
15740487,627,France,Female,41,6,0,3,1,1,124830.675,1
15722479,707,France,Male,37,1,0,2,0,1,5431.959,0
15688264,629,France,Female,43,0,0,2,1,1,37137.321,0
15583067,687,France,Female,36,4,87442.164,1,0,1,56866.545,0
15686670,588,France,Female,36,2,0,2,1,0,83282.4,1
15593345,502,Germany,Female,33,6,112717.053,2,1,1,142862.463,0
15811690,793,Germany,Male,54,2,116069.517,1,0,0,16770.06,1
15734008,727,Germany,Male,59,5,137322.954,1,1,0,64647.09,1
15771856,632,Spain,Female,32,1,0,2,1,0,17573.085,0
15762045,474,Germany,Female,37,5,128419.713,2,1,1,99857.997,0
15778142,850,Germany,Female,31,1,117080.604,2,1,1,4019.589,0
15689268,584,France,Male,36,9,0,1,1,1,95236.659,0
15721507,713,France,Female,32,1,105384.618,1,0,0,134602.947,1
15750476,742,Spain,Male,24,8,0,2,1,0,3663.252,0
15810723,607,France,Female,39,10,0,3,1,0,119467.017,1
15787229,761,Spain,Female,34,2,0,2,1,0,55126.125,0
15570508,600,France,Male,49,7,81197.01,1,1,0,82212.984,0
15617065,650,Spain,Male,42,4,175079.394,1,1,0,153940.779,1
15689786,850,Germany,Male,56,1,152769.447,1,0,0,140265.36,1
15648876,501,France,Female,34,5,0,1,1,0,24642.891,0
15802106,418,France,Male,34,8,140376.492,1,1,0,138788.064,0
15773869,797,Spain,Male,59,4,116389.296,1,1,1,84262.095,0
15711635,788,Germany,Female,42,6,124785.441,2,1,0,58271.463,0
15795527,699,Spain,Male,43,2,122839.074,2,1,0,74534.337,0
15759133,616,France,Male,18,6,0,2,1,1,24577.722,0
15679394,651,France,Female,41,4,34755.48,1,1,1,94389.12,0
15801072,654,France,Female,28,7,0,2,1,0,136184.733,0
15646082,676,France,Female,34,8,74618.226,1,1,0,82635.642,1
15796111,708,Germany,Female,54,8,130636.26,1,0,1,112780.053,1
15670646,499,Spain,Female,42,0,132469.056,1,1,1,13382.046,1
15578722,689,France,Male,39,4,0,2,1,0,176501.205,0
15815095,850,Spain,Male,54,7,97367.229,2,0,0,21684.06,1
15730360,502,France,Male,30,4,0,2,1,1,59637.483,0
15763194,643,France,Male,34,7,0,2,0,1,90273.717,0
15720725,762,France,Male,28,2,0,2,1,0,151118.568,0
15567834,719,France,Male,49,5,95326.29,1,1,1,14621.931,0
15720644,789,France,Male,27,6,0,2,1,0,93243.285,0
15811742,553,Spain,Male,42,7,0,2,1,0,6912.207,0
15813363,448,Spain,Male,25,2,0,2,0,0,85694.157,0
15717629,632,Germany,Male,42,6,53975.034,2,0,1,133355.646,0
15713160,669,Spain,Male,25,7,141505.749,2,1,0,111944.61,0
15568878,654,Spain,Male,34,5,0,2,1,0,143380.314,0
15809800,726,France,Female,38,4,0,2,0,0,6108.732,0
15736420,596,France,Male,21,4,189389.772,2,0,1,177567.993,1
15757933,733,Germany,Female,30,1,92207.439,1,1,0,19401.255,0
15623072,529,Spain,Female,35,5,0,2,1,0,50866.2,0
15683993,493,France,Female,37,8,128688.714,2,1,0,142956.891,0
15570947,615,Spain,Female,29,7,128997.504,2,1,1,113756.409,0
15797767,600,France,Female,49,6,0,1,0,1,133279.092,1
15731989,666,France,Male,36,4,108148.86,2,1,0,30331.35,0
15591035,644,Spain,Male,54,6,0,1,0,1,76160.133,0
15586479,692,France,Female,36,4,0,1,1,0,167022.801,1
15605872,707,France,Male,73,6,59915.853,1,1,1,56491.92,0
15666012,603,France,Male,40,4,92550.114,2,1,1,34946.199,0
15641733,671,France,Female,34,5,148281.804,1,1,0,99673.992,0
15593178,568,Spain,Female,36,10,138249.549,1,1,1,48675.42,1
15649183,598,Spain,Female,35,8,0,3,0,1,79792.857,0
15736399,606,Spain,Male,42,10,0,2,1,0,160144.668,0
15751137,850,Germany,Female,36,3,152123.247,1,1,0,156811.554,0
15757188,644,Spain,Female,26,4,138110.148,2,1,1,74427.156,0
15726167,655,France,Male,37,4,0,2,1,1,128174.373,0
15624850,850,France,Male,30,10,138575.601,2,1,0,56529.927,0
15717700,683,Spain,Male,34,9,103148.595,2,0,1,22805.361,0
15716347,663,Germany,Male,37,7,129263.247,2,0,1,158838.345,0
15696287,682,Germany,Female,38,1,104868.252,1,1,1,44850.15,1
15638871,639,France,Male,77,6,72833.418,2,1,1,50246.325,0
15765093,704,France,Male,23,6,149935.302,1,1,1,140240.88,0
15592999,691,France,Female,40,0,103919.382,1,1,1,54560.349,0
15641715,599,France,Male,34,8,0,2,1,1,156777.012,0
15607746,573,France,Female,36,1,0,1,1,1,51214.842,0
15625311,589,Germany,Female,41,7,83356.758,1,1,1,91060.965,0
15573077,620,Germany,Female,25,8,127643.292,1,1,1,66472.146,1
15735106,647,Spain,Male,28,6,134634.618,2,1,0,92092.671,0
15672912,737,Spain,Female,39,7,117046.494,2,0,0,49820.751,1
15589881,634,France,Female,41,7,0,2,1,1,118156.437,0
15660144,660,France,Male,38,4,0,2,0,0,79272.387,0
15664083,666,Germany,Female,37,2,142621.884,1,0,1,83939.409,0
15690898,696,France,Male,44,8,145700.811,1,0,0,68006.223,0
15808023,836,France,Female,29,9,120313.602,1,1,1,138372.957,0
15676909,667,Spain,Female,34,5,0,2,1,0,147447.576,0
15764922,596,Spain,Male,20,3,168565.014,1,1,0,93110.823,0
15766734,430,France,Male,31,5,0,1,1,0,86089.644,0
15795079,596,Spain,Male,67,6,0,2,1,1,124515.666,0
15757434,599,France,Male,28,7,107735.598,1,0,0,28071.378,0
15673747,519,France,Female,22,8,0,1,0,1,150797.754,0
15808386,721,Germany,Female,45,7,124670.88,1,0,0,53644.005,1
15603565,603,Spain,Female,56,5,81700.884,2,1,0,146001.303,1
15744044,572,Germany,Male,47,4,89418.078,1,1,0,176894.865,1
15577771,453,Germany,Female,40,1,100372.041,1,1,1,108336.456,1
15769548,668,France,Female,37,7,115781.103,1,1,0,82934.676,0
15802071,762,Germany,Male,35,1,105712.659,1,0,1,160525.332,1
15677395,633,France,Female,39,9,116270.235,2,0,0,153898.947,0
15632010,647,Spain,Male,33,7,109134.171,2,1,0,69494.832,0
15779492,796,Spain,Male,56,6,84808.017,1,0,0,109048.14,1
15694677,733,France,Male,39,1,0,2,1,1,127657.179,0
15704315,556,France,Male,34,8,147381.354,1,1,1,93600.054,0
15742009,489,Spain,Male,58,4,0,2,1,1,172277.388,0
15766663,639,France,Male,22,4,0,2,1,0,25370.064,0
15742297,715,France,Male,35,2,126904.923,1,1,1,54367.137,0
15688059,807,Germany,Female,42,9,94820.481,2,1,1,117440.433,0
15752344,714,Spain,Male,34,5,0,2,1,0,173736.288,0
15698749,626,Germany,Female,23,6,77308.155,1,1,0,98768.52,0
15631693,697,France,Male,36,7,0,2,1,1,67284.288,0
15604536,850,Germany,Female,31,4,148205.394,1,0,1,55742.49,0
15802869,737,Germany,Female,45,2,89252.703,2,1,1,70785.855,0
15635598,812,France,Male,29,6,0,2,0,0,151221.24,0
15592326,583,France,Male,36,8,0,2,0,1,5014.431,0
15736533,730,Germany,Female,37,5,111647.727,1,1,0,106732.503,0
15647191,677,France,Male,36,4,0,2,1,0,7041.879,0
15622507,748,Germany,Female,40,3,93149.181,2,0,0,34337.871,0
15765487,753,Germany,Female,38,9,136590.039,1,1,1,162746.991,0
15646521,634,Spain,Female,36,1,0,1,1,1,129564.648,0
15746258,622,France,Male,29,7,91338.264,1,1,1,7909.515,0
15692430,699,Germany,Male,36,2,111241.404,2,1,0,93202.065,0
15625501,570,Germany,Male,38,1,114481.422,1,1,0,132451.452,1
15640521,552,Germany,Male,33,3,130466.466,1,1,0,52960.356,1
15790630,619,France,Female,48,4,0,1,0,0,16285.464,1
15664720,714,Spain,Male,33,8,109815.471,1,0,0,146263.653,0
15750055,503,Spain,Male,32,9,90236.592,2,1,1,142129.125,0
15644878,685,Spain,Female,43,6,105572.358,1,0,0,61831.557,0
15754578,606,France,Female,35,0,122385.735,2,1,0,168101.001,0
15705379,678,France,Male,38,3,0,2,1,0,59905.44,0
15761047,724,Germany,Male,31,2,144897.786,2,0,1,58348.224,0
15671293,779,Germany,Female,37,2,115550.667,1,1,1,5930.244,1
15687527,638,Spain,Male,35,1,0,2,1,0,148833.594,0
15647898,610,Spain,Female,50,5,117499.059,3,1,0,166282.353,1
15671534,646,Germany,Female,57,6,81190.8,1,1,0,12520.143,1
15591248,628,France,Female,29,9,64796.661,1,1,1,31371.714,0
15676156,528,France,Female,32,4,77054.094,2,1,0,140573.187,0
15812918,432,France,Female,27,6,56105.829,2,0,0,48487.203,0
15604130,622,Spain,Female,47,6,128087.127,1,0,0,90164.745,0
15700549,721,France,Male,54,5,0,2,1,1,4043.808,0
15715519,614,Spain,Male,36,5,0,2,1,0,117549.702,0
15707042,634,France,Female,24,2,78671.871,1,1,0,57006.585,0
15605276,742,France,Female,29,4,0,2,1,1,162059.931,0
15630592,516,France,Female,45,4,0,1,1,0,85746.357,1
15636626,718,France,Male,35,3,87804.144,1,1,1,48160.566,0
15740411,636,Germany,Male,30,8,127608.579,2,1,1,98717.049,0
15593834,691,Spain,Male,36,7,116941.176,1,0,0,68098.104,1
15804235,698,France,Female,37,2,149560.218,2,1,1,64775.655,0
15679801,712,Spain,Female,39,5,146787.795,2,1,1,21332.178,0
15673907,659,France,Male,20,8,0,2,0,0,101314.818,0
15636562,573,Spain,Male,44,8,0,2,0,0,56182.014,0
15702571,778,Germany,Female,35,1,136762.371,3,1,1,118114.533,1
15627365,732,France,Male,46,0,0,2,1,1,165915.702,0
15748499,550,Germany,Male,33,4,106560.819,1,0,1,12599.676,1
15598614,790,Spain,Male,20,8,0,2,1,0,151337.484,0
15668889,665,Germany,Female,43,2,104690.043,4,1,0,32076.108,1
15800049,728,Spain,Female,43,5,0,1,1,1,108079.353,0
15583724,645,Spain,Female,29,4,0,2,1,1,66911.499,0
15622083,647,Germany,Male,30,6,128825.019,2,1,0,2659.914,0
15645571,596,Spain,Male,32,4,0,2,0,1,131853.915,0
15598266,610,France,Male,40,9,0,1,1,1,134642.286,0
15667934,512,France,Male,36,0,116823.753,1,1,0,47718.81,0
15569682,768,Germany,Male,37,9,97477.299,1,1,0,37609.425,1
15772941,666,Germany,Male,30,3,99137.943,1,0,1,67364.514,0
15586174,700,Germany,Female,30,4,104739.732,1,1,1,120975.579,0
15803682,651,Germany,Female,37,10,106011.954,2,1,1,68253.822,0
15627328,542,Spain,Female,26,2,0,2,1,1,49382.586,0
15717065,686,France,Female,35,8,94877.757,1,1,0,31820.814,0
15602456,850,Germany,Female,47,4,89297.523,2,1,1,109927.017,0
15721569,658,Germany,Female,55,8,107395.137,1,0,1,107495.694,0
15573798,448,France,Female,36,6,75552.408,2,1,0,73799.577,0
15638272,609,Spain,Male,32,4,89894.844,1,1,1,108535.365,0
15799859,704,France,Male,50,4,148894.434,1,1,0,108693.675,1
15599152,698,France,Male,31,1,140500.116,1,0,0,121311.666,0
15737909,759,France,Male,44,2,99986.022,2,1,0,90123.93,0
15646190,677,France,Female,56,0,107967.105,1,0,0,142493.283,1
15711249,544,Spain,Male,22,4,0,2,1,0,63006.903,0
15671987,567,Spain,Male,35,8,137823.966,1,1,0,79793.163,0
15812766,490,Spain,Male,40,6,140499.972,1,0,0,171800.217,0
15778589,626,France,Male,34,7,101713.23,2,1,1,50981.652,0
15750104,718,Germany,Male,43,5,119354.157,2,1,0,29699.19,0
15784526,616,France,Male,44,5,91814.742,1,0,1,160411.833,1
15646563,772,France,Female,35,9,0,1,0,1,22903.479,0
15744423,561,France,Male,32,5,0,2,1,0,76384.791,0
15593694,814,France,Male,49,8,0,2,0,0,142040.286,0
15785367,651,France,Female,56,4,0,1,0,0,75944.898,1
15687765,538,Germany,Female,42,4,72342.216,1,1,0,107294.814,0
15789014,600,France,Female,26,6,98018.208,1,1,0,74292.309,0
15703177,654,France,Female,35,2,81779.22,1,1,1,78088.014,0
15660263,622,France,Male,40,4,89819.784,2,1,0,177634.917,0
15776545,682,France,Male,28,10,180652.464,1,0,1,74585.376,1
15683276,610,Spain,Female,37,10,126327.555,2,1,1,116607.474,0
15599272,795,France,Female,36,1,136660.176,1,1,1,121850.001,0
15589541,557,France,Female,27,2,0,2,0,1,4047.795,0
15608804,824,Germany,Male,49,8,119908.332,1,1,1,61096.833,0
15645820,698,France,Male,27,7,0,2,1,0,100324.395,0
15659031,630,France,Female,36,8,113939.091,2,1,1,120967.137,0
15790113,609,Germany,Female,71,6,101985.39,1,1,0,97432.398,1
15652289,694,France,Male,47,4,0,2,1,0,177775.758,0
15605341,681,France,Female,58,8,83856.492,1,1,1,125785.125,0
15697844,721,Spain,Female,32,10,0,1,1,0,122507.964,1
15652048,563,Germany,Male,44,7,94506.579,2,1,1,178030.944,0
15587038,654,Spain,Female,32,2,0,1,1,1,46775.628,1
15660528,659,Spain,Male,27,4,0,2,1,0,89407.683,0
15700300,674,Germany,Female,44,4,118434.465,1,0,1,154210.518,1
15642001,576,Germany,Male,44,9,107577.468,1,1,0,107151.012,1
15580366,566,Germany,Male,54,4,106753.14,2,1,1,155341.458,0
15657228,545,Germany,Male,37,9,86246.217,2,0,1,94443.192,0
15729377,798,France,Male,36,1,0,2,1,1,143139.69,0
15686913,757,France,Male,38,0,0,1,1,0,74936.754,0
15631267,641,France,Male,50,6,138231.657,2,1,1,117819.702,0
15632275,718,France,Male,29,2,0,1,1,0,113703.048,0
15715907,699,France,Male,64,9,101798.568,1,1,0,25182.72,1
15764841,623,France,Female,35,0,117501.516,1,1,1,43092.639,0
15748649,644,France,Male,40,8,83864.871,1,1,0,66494.241,0
15771409,586,France,Male,58,7,136740.267,1,1,0,146664.045,1
15779207,500,Germany,Male,30,2,112946.076,2,1,1,61926.723,0
15814116,583,France,Female,42,7,0,2,1,0,129635.145,0
15665087,595,Germany,Female,26,8,106692.948,1,1,1,136072.962,0
15611189,670,Spain,Male,43,1,88012.989,1,0,0,108203.058,0
15729718,610,France,Male,41,6,0,3,0,0,50506.929,1
15733602,814,Spain,Female,72,2,0,2,0,1,117767.727,0
15620103,660,France,Female,40,8,150462.909,1,1,1,166641.246,0
15770406,580,Germany,Male,35,9,109219.671,1,0,1,32104.305,0
15800554,850,France,Female,81,1,0,2,1,1,53611.416,0
15611409,676,Spain,Male,35,0,0,2,0,0,125920.422,0
15646535,578,France,Male,46,5,101903.823,1,1,0,51093.684,0
15575430,579,France,Female,33,1,106553.475,1,1,1,141808.275,0
15711299,711,Germany,Female,52,8,130736.286,1,0,1,118325.979,0
15642063,692,France,Male,40,6,147154.644,1,0,0,81381.681,0
15706602,760,Spain,Female,33,1,106302.852,2,0,1,140994.189,0
15592773,630,Germany,Female,51,0,97604.307,3,0,0,79535.421,1
15786539,808,France,Male,32,1,0,2,1,1,41580.639,0
15737542,611,Germany,Female,36,10,92965.104,1,1,0,144493.308,0
15590234,697,France,Female,42,1,0,1,1,0,1136.547,1
15773776,655,France,Female,38,6,0,1,1,1,169775.352,0
15728082,601,Spain,Male,28,6,0,2,1,0,13198.752,0
15609987,755,France,Male,42,2,107927.208,1,1,0,141181.389,0
15735330,553,France,Male,37,1,0,1,1,0,27415.395,0
15649430,723,France,Male,28,4,0,2,1,1,111497.292,0
15768777,507,Spain,Female,34,4,0,2,1,1,54619.542,0
15777893,777,France,Male,43,1,0,2,1,0,19607.319,0
15791326,566,France,Male,34,3,0,1,0,0,169322.121,0
15615176,732,France,Male,26,7,0,2,1,0,138928.194,0
15735221,697,France,Female,42,10,0,2,1,0,55180.935,0
15617991,555,France,Male,29,4,115869.636,1,1,1,42709.437,0
15658504,584,Germany,Female,62,9,123954.606,2,0,1,108992.61,0
15785705,705,Germany,Female,44,10,96058.422,1,1,0,123677.883,1
15801817,688,France,Female,38,7,111189.789,1,1,1,141897.618,0
15752578,626,France,Female,37,2,120572.064,2,1,0,133820.685,0
15781574,636,Spain,Male,76,9,113881.14,1,1,1,35810.658,0
15792107,719,Spain,Female,35,8,0,1,1,1,148646.16,0
15569917,706,Spain,Male,30,6,78848.712,2,0,0,123907.095,1
15721504,731,Spain,Male,41,3,0,2,1,0,91234.548,0
15757306,738,Spain,Male,49,3,0,3,1,1,58559.832,1
15647295,426,France,Male,34,9,0,2,1,0,97089.219,0
15642098,622,Spain,Female,36,0,98064,2,1,0,100062.27,1
15696120,701,Spain,Female,30,2,0,2,1,0,104085.567,0
15675176,512,France,Male,51,6,130457.979,1,1,1,148531.653,0
15700046,635,France,Male,41,4,93190.392,2,1,0,174371.895,0
15782089,685,France,Male,33,6,0,1,1,0,52612.434,0
15706394,609,France,Male,53,7,0,2,0,1,47099.565,0
15759387,598,Germany,Male,38,1,91338.462,1,1,1,68363.19,1
15623369,708,France,Male,52,10,94820.229,1,1,0,110.763,1
15732943,574,Spain,Male,36,4,70170.75,1,1,0,150360.255,1
15750545,629,France,Male,44,5,0,4,0,0,105815.331,1
15809909,422,Spain,Female,54,4,0,2,1,1,6450.039,0
15642448,656,Spain,Male,28,8,108042.993,1,1,1,123456.051,0
15791944,697,France,Male,32,7,157918.365,3,1,0,104798.178,1
15768342,718,France,Male,52,8,71527.77,3,1,1,29179.188,1
15567919,586,Germany,Male,37,8,150962.121,2,0,1,94199.211,0
15674750,481,Spain,Female,37,8,0,2,1,0,39794.274,0
15778345,749,France,Female,33,1,66947.382,1,1,0,18148.023,0
15687634,561,Germany,Male,49,5,85278.6,1,1,1,24022.179,0
15666096,676,Spain,Male,27,4,0,1,0,1,97160.103,0
15581700,615,Germany,Male,43,3,78228.774,1,1,1,135043.533,0
15656417,582,France,Female,39,1,118869.732,2,1,0,173029.635,0
15649101,601,France,Male,40,10,115063.074,1,0,0,155921.112,0
15781975,708,France,Male,34,3,0,1,0,1,109312.092,1
15700511,708,Germany,Male,42,9,159032.124,2,1,1,94324.266,0
15770255,797,Germany,Female,33,10,75200.022,1,0,0,62790.426,0
15643574,682,France,Male,26,8,0,2,1,0,160536.087,0
15595010,694,Spain,Female,39,9,0,2,0,0,89931.636,0
15580579,490,France,Female,40,1,0,1,1,1,44634.771,1
15748532,828,Spain,Male,42,10,0,1,1,1,167464.026,0
15773789,594,Spain,Female,38,7,87172.515,1,1,0,69760.305,0
15600027,579,Spain,Male,33,1,0,2,1,1,49334.913,0
15620832,723,France,Female,35,0,0,2,0,1,55161.891,0
15568819,619,Germany,Female,42,8,119516.436,3,1,1,172639.215,1
15748691,794,Spain,Female,30,1,139473.486,1,0,1,141091.605,0
15583552,674,Germany,Male,44,3,80011.989,1,1,0,66358.188,0
15588019,418,France,Male,28,7,88865.028,1,1,0,109971.198,0
15713250,502,France,Male,33,8,0,2,1,1,111158.109,0
15569595,678,France,Female,50,6,0,1,1,0,7379.55,0
15794868,599,Germany,Male,40,10,123710.652,2,1,1,12701.799,0
15576680,736,France,Male,29,4,0,2,0,0,46534.509,0
15613699,430,France,Female,60,7,66543.318,1,1,0,145743.858,1
15609758,537,France,Female,45,7,142758.936,1,1,0,108803.664,1
15762392,683,Spain,Male,30,1,101931.48,1,1,1,58531.518,0
15693382,828,France,Male,31,9,0,1,0,1,147831.633,0
15791769,691,France,Female,29,9,104882.787,1,1,0,46789.191,0
15712483,608,Spain,Female,28,4,0,2,1,0,9809.667,1
15636454,691,France,Female,60,6,90963.621,1,1,0,159620.22,1
15710138,718,Spain,Male,39,6,0,2,0,1,57500.19,0
15571571,680,Germany,Female,31,3,114598.314,3,1,1,158790.24,0
15638751,838,Spain,Female,41,5,0,2,1,0,73182.159,0
15598574,695,Spain,Female,31,5,0,2,0,1,12598.992,0
15796787,681,France,Male,46,0,95372.478,1,1,0,5194.404,0
15615670,762,France,Male,36,5,107592.714,1,1,1,38424.285,0
15705506,751,Spain,Male,38,7,0,2,0,0,81755.649,0
15599535,678,Spain,Male,28,5,124801.362,1,1,1,48729.609,0
15768449,634,France,Female,37,7,46424.25,2,1,1,165881.592,0
15725002,749,France,Male,37,7,0,2,1,0,18276.111,0
15611682,590,Spain,Male,37,6,152912.628,1,1,1,115430.562,0
15749964,610,France,Female,27,4,78536.16,2,1,0,164448.063,0
15678779,502,France,Male,33,7,0,2,0,1,3674.268,0
15752601,578,France,Female,40,7,0,2,0,0,92010.357,0
15758477,547,France,Female,32,2,0,2,1,0,118802.547,0
15629133,579,France,Female,27,9,0,2,1,0,114154.83,0
15604963,661,France,Male,39,5,0,2,0,0,163315.314,0
15796413,794,France,Male,46,6,0,2,1,0,175793.166,0
15812470,719,France,Male,61,5,0,2,0,1,26219.187,0
15587443,728,France,Female,69,1,0,2,1,1,118624.374,0
15689692,598,Germany,Male,19,3,135313.533,1,1,1,156405.636,0
15779586,822,Germany,Female,46,3,103566.618,2,1,0,23624.874,0
15667588,670,Spain,Female,40,3,0,1,1,1,164385.135,0
15624423,850,France,Male,28,8,89988.282,1,1,0,176924.295,0
15591107,723,Germany,Female,68,3,99321.3,1,0,0,127779.786,1
15748986,705,Germany,Male,42,8,150017.328,2,1,1,49782.159,0
15793896,677,Spain,Male,40,7,85781.52,1,1,1,56650.275,0
15620570,736,France,Male,43,4,182199.123,1,1,0,65137.527,0
15727811,661,Germany,Female,47,0,98544.258,1,0,0,169491.609,1
15707681,501,Germany,Male,38,9,80079.651,2,0,1,120062.763,0
15702030,516,France,Female,29,2,94484.313,1,1,0,141640.65,0
15673238,517,Germany,Female,59,8,138699.891,2,1,0,91116.072,1
15604196,766,France,Male,32,6,167142.852,1,1,1,92252.25,0
15769356,520,Germany,Female,23,3,104420.277,2,1,1,33819.894,0
15665590,541,France,Male,46,6,0,2,1,1,75111.003,0
15572361,790,Germany,Female,34,2,147610.332,1,1,0,179478.369,0
15667460,797,France,Male,31,9,0,2,1,1,22274.001,0
15654760,811,France,Male,40,1,91363.401,1,1,1,109588.5,0
15632669,722,Spain,Female,32,4,0,2,1,1,102299.832,0
15613673,675,France,Male,28,9,0,1,1,0,120699.837,0
15698522,660,Germany,Male,39,9,121139.397,2,1,0,164786.283,0
15741633,566,Spain,Male,32,10,132760.134,1,1,1,143901.927,0
15674583,768,France,Male,25,0,70556.472,1,1,1,7484.571,0
15665374,610,Spain,Female,31,5,0,2,0,0,57362.724,0
15588854,715,France,Female,31,3,99523.161,1,1,1,85243.716,0
15810716,750,Germany,Male,42,8,136652.724,2,1,0,61825.842,0
15776921,431,Germany,Male,45,5,75262.095,2,0,0,33209.658,0
15569394,704,France,Male,24,2,133377.435,2,1,0,164497.572,0
15788215,535,Spain,Female,30,5,110632.275,1,0,0,56151.531,1
15641007,614,France,Female,38,4,65334.6,1,1,1,68438.232,0
15594651,748,France,Male,38,4,103699.224,1,0,1,63861.075,0
15575146,492,Germany,Male,51,8,106027.866,2,1,1,60580.008,0
15608916,573,France,Male,40,7,132979.212,1,1,1,99409.014,0
15666297,706,Spain,Female,53,3,0,3,0,0,79631.118,1
15598586,680,France,Male,31,10,101962.953,1,1,1,110375.757,0
15665014,458,Spain,Male,36,5,0,2,1,0,71751.402,0
15701738,612,Germany,Male,44,2,103647.042,1,1,1,87909.768,1
15650591,809,Germany,Male,50,10,106288.758,1,1,1,90648.018,1
15652667,590,France,Male,39,9,0,2,1,1,94257.468,0
15679622,602,France,Male,35,8,0,1,1,1,20249.361,0
15730150,540,Spain,Male,37,0,108743.13,1,1,0,25432.101,0
15813192,494,France,Male,25,6,0,2,0,1,98989.281,0
15606554,797,France,Male,29,1,0,1,0,1,134992.188,0
15611794,526,Germany,Male,61,6,120460.752,2,1,1,40662.72,0
15672357,631,Spain,Male,38,7,0,2,1,0,163445.265,0
15711759,576,France,Female,29,5,97686.936,1,1,1,113822.181,0
15615296,405,France,Male,39,10,0,1,1,0,144729.765,1
15699294,555,France,Male,30,1,0,2,0,0,79332.174,0
15788634,750,Spain,Female,37,2,102435.354,1,0,0,79500.366,0
15660871,665,France,Male,28,8,123570.207,1,1,0,81157.347,0
15618258,640,Spain,Male,37,5,142221.942,1,1,0,73168.281,0
15722535,457,France,Female,33,7,115053.786,1,0,1,54011.853,0
15711977,695,France,Male,36,4,145379.7,1,1,0,90846.819,0
15690169,645,France,Male,31,7,145054.53,2,1,0,11339.946,1
15790689,647,Spain,Male,32,9,72862.524,1,1,1,115731.657,0
15665181,808,Spain,Male,25,7,0,2,0,1,20862.333,0
15633608,641,France,Male,33,2,131574.24,2,1,1,50217.147,1
15805261,700,Spain,Male,29,8,0,2,0,1,136887.318,0
15740356,660,Germany,Male,26,4,103519.584,1,0,1,146198.745,0
15808223,615,Spain,Male,41,1,114096.087,1,1,1,49996.134,0
15769980,705,Germany,Female,40,3,83600.919,1,1,1,98547.021,0
15675450,718,France,Male,48,9,0,2,1,1,64895.067,0
15776494,754,France,Male,61,5,131960.115,1,1,1,37633.698,1
15592412,713,Germany,Male,45,4,117934.326,1,1,0,66604.536,1
15777452,587,France,Female,46,6,79938.261,1,0,0,63201.906,0
15692258,569,Spain,Male,31,1,103866.273,1,0,0,130975.398,0
15791045,568,France,Female,38,3,119656.728,1,0,1,112037.652,0
15807889,634,Germany,Male,74,5,98002.53,1,1,0,9070.218,0
15602043,770,Germany,Female,46,5,127609.767,2,0,0,148470.489,0
15807335,676,Spain,Female,64,4,105258.888,1,1,1,82034.532,0
15629985,723,Germany,Female,47,10,81405,2,0,0,93041.379,1
15679453,614,Germany,Female,39,8,113397.498,1,1,1,115244.406,1
15637315,601,Spain,Female,41,3,0,2,1,0,48908.547,0
15691513,592,France,Male,60,9,0,4,1,1,12252.609,1
15622289,605,Spain,Female,36,9,0,2,0,1,31969.467,0
15715184,752,Spain,Female,31,4,130174.074,2,1,0,36447.048,0
15702801,677,France,Female,29,3,77954.715,1,0,0,82713.51,1
15719931,850,France,Male,31,8,0,2,1,0,160800.93,0
